"Id","SalePrice"
2139,134059.655925859
2140,151147.740949954
2141,168279.028330166
2142,114424.163450413
2143,157293.996901315
2144,135925.824713625
2145,124352.239898005
2146,165253.310047796
2147,161987.429711309
2148,135100.206659661
2149,157429.106424101
2150,247420.889634175
2151,83519.7566947989
2152,223996.097539149
2153,162515.241157403
2154,100804.39938962
2155,140428.431011731
2156,254559.908972326
2157,227594.21517825
2158,242072.077667648
2159,207314.269582876
2160,174820.425977191
2161,246403.366023305
2162,342329.794754853
2163,321516.247443366
2164,251430.39581745
2165,263985.89911898
2166,167446.191918718
2167,210301.854507544
2168,189909.930131201
2169,189934.531833434
2170,207440.867381973
2171,147340.4017393
2172,135626.312708472
2173,137462.843288662
2174,234757.967994711
2175,313950.014830233
2176,322062.414387263
2177,243830.629513389
2178,204356.846090562
2179,149972.291003204
2180,225125.424769863
2181,187869.035388916
2182,230504.958095043
2183,199354.013194249
2184,111027.220956327
2185,170099.755451463
2186,133114.984181628
2187,173197.250953886
2188,150642.015284728
2189,220698.845595066
2190,69488.0157873301
2191,93026.1862086494
2192,77412.4953223041
2193,112893.871195976
2194,95891.9259656263
2195,96673.4062453661
2196,106810.997282835
2197,116691.670230646
2198,151316.452918925
2199,198760.26194866
2200,164448.149454093
2201,155291.997895612
2202,184100.887160027
2203,186446.334597903
2204,189650.376273766
2205,130535.360201435
2206,89223.5998720642
2207,219943.613201127
2208,256501.597476076
2209,238189.015914562
2210,134763.675339982
2211,116037.629546357
2212,112646.126252549
2213,121139.611826222
2214,111547.003020621
2215,93387.6929533183
2216,150200.84278275
2217,83837.9093303146
2218,92801.4188467396
2219,71228.7742812422
2220,93302.1255843522
2221,309584.224728549
2222,281318.792823318
2223,292875.792880918
2224,220041.501129347
2225,132164.495123238
2226,197433.594513193
2227,218160.495308294
2228,284711.0919511
2229,237515.864865901
2230,155623.652343143
2231,207023.380734309
2232,190717.202492226
2233,182772.290933317
2234,254338.6992669
2235,218967.772507398
2236,268497.504664314
2237,316792.712254458
2238,194560.416026818
2239,123086.414577161
2240,158774.418795419
2241,151026.599022542
2242,127730.907112371
2243,121378.774099324
2244,106913.872343049
2245,98529.6552570322
2246,127534.479997469
2247,125015.581129077
2248,117592.70564562
2249,120022.025041702
2250,129505.018701858
2251,152373.316655767
2252,197277.732587952
2253,153951.62483673
2254,200916.826824422
2255,182988.746480077
2256,168505.010176444
2257,187808.571235875
2258,168765.918991575
2259,195398.004519333
2260,162244.323338741
2261,198039.254444083
2262,203130.448242394
2263,338773.85448538
2264,388645.436252707
2265,149595.209110401
2266,281477.357551492
2267,341566.097231277
2268,357951.20058406
2269,139451.641417046
2270,198890.109511497
2271,218567.570834253
2272,195192.833933611
2273,169568.936445501
2274,197706.179336573
2275,187666.806616763
2276,199256.11778254
2277,188224.788353701
2278,145576.185845362
2279,121587.464136174
2280,119372.069883737
2281,176233.770888755
2282,217492.974362575
2283,105852.703441243
2284,96569.2759177347
2285,134154.875763418
2286,110656.740798017
2287,390689.101990802
2288,295708.160497889
2289,390869.294971501
2290,434938.221427463
2291,353929.741164735
2292,424471.964444754
2293,451859.66926051
2294,427621.330142796
2295,429911.69457754
2296,291976.555536385
2297,355683.346390005
2298,332560.940987093
2299,353174.534681227
2300,319453.794201707
2301,330888.963958952
2302,239054.863359659
2303,229677.891812831
2304,255896.191657557
2305,214469.691372187
2306,185425.399179658
2307,190498.155777794
2308,207469.018687891
2309,275943.90041436
2310,249433.493463729
2311,201018.37845208
2312,139052.485317159
2313,156299.453474357
2314,166905.511615994
2315,160761.821470451
2316,164086.599337316
2317,181613.90066313
2318,175584.73797114
2319,178249.532622903
2320,160053.228604623
2321,266405.070579389
2322,185036.295093821
2323,179644.780795315
2324,177937.153541236
2325,178121.982007576
2326,174025.355692692
2327,201608.221316956
2328,223198.388986149
2329,180329.356031102
2330,168246.776058482
2331,386104.924171216
2332,361789.787950016
2333,325118.696280506
2334,267971.515114143
2335,271493.771837083
2336,310491.627702622
2337,189306.430452973
2338,237640.66065609
2339,228244.390317152
2340,342865.640453522
2341,200874.33567717
2342,229286.610849109
2343,237161.390566394
2344,210149.177037175
2345,247418.909733454
2346,216300.337106296
2347,203604.935680778
2348,254984.086803613
2349,168806.507419978
2350,316891.842046718
2351,258317.285513161
2352,245704.018508488
2353,274018.697182017
2354,145033.788113986
2355,138715.058979177
2356,157479.624026347
2357,191658.748163988
2358,193650.58485095
2359,105104.960415457
2360,105153.810089205
2361,137997.024153578
2362,245444.726541659
2363,167547.104365501
2364,167312.005248747
2365,244276.716704653
2366,196220.034961811
2367,217244.689816975
2368,225480.949607903
2369,206241.621682762
2370,180385.803054328
2371,163127.798321993
2372,184904.569636758
2373,240178.76112233
2374,305840.557271106
2375,235851.715308575
2376,280784.733118198
2377,344192.316428231
2378,150119.459941393
2379,207421.649664068
2380,164784.46561664
2381,165468.938155655
2382,178193.834608452
2383,212401.970286581
2384,264588.365039565
2385,165340.522333011
2386,130294.882086992
2387,138988.842160887
2388,110632.031602813
2389,120675.187036285
2390,160111.323821618
2391,150792.234339504
2392,105824.379439462
2393,144153.370651481
2394,154706.39556859
2395,210000.758140779
2396,152972.148834108
2397,227077.172113311
2398,139326.309776361
2399,81343.5689518562
2400,52288.3497121789
2401,130923.216448022
2402,114216.052572731
2403,131551.124316234
2404,152677.377520784
2405,168520.036327002
2406,142409.603678991
2407,117270.163868975
2408,138215.761092857
2409,124316.221471173
2410,193414.327553638
2411,107572.397221165
2412,163144.279281665
2413,134212.120206708
2414,144096.37840632
2415,142581.212967916
2416,113186.990112667
2417,128022.458218213
2418,115112.690888238
2419,128437.86880095
2420,118902.217554168
2421,129472.038348563
2422,130128.536705392
2423,148695.574823213
2424,168294.422326108
2425,206503.957554288
2426,142489.613371606
2427,113105.26341455
2428,168417.070335092
2429,105664.27517801
2430,130059.416849501
2431,133695.329000127
2432,149107.398436235
2433,129536.773225974
2434,132836.876871821
2435,146534.634776259
2436,103365.895300103
2437,107233.770494784
2438,115458.981591304
2439,127867.763482835
2440,117263.485462049
2441,82439.7945846505
2442,103325.901336364
2443,151102.473059101
2444,141361.499059511
2445,91547.8511637627
2446,143757.294621328
2447,202893.662526678
2448,132342.532482592
2449,127629.543092613
2450,145017.456614559
2451,140218.037061691
2452,190289.068230251
2453,87839.557209043
2454,112594.98793705
2455,123511.611217288
2456,128985.141261659
2457,122104.68229494
2458,134232.07408845
2459,124928.530228713
2460,127249.93378809
2461,118700.558431032
2462,139535.081517701
2463,132177.644976144
2464,204667.985229003
2465,137544.063157031
2466,97294.6065247167
2467,106003.873936868
2468,59942.4774560864
2469,60134.4257378753
2470,180875.350011306
2471,200288.259357552
2472,178963.435717413
2473,111384.327128442
2474,90828.0084607736
2475,193065.696960841
2476,102399.790050504
2477,115214.705949885
2478,164609.273519593
2479,110087.473376666
2480,176562.741493362
2481,127392.671116143
2482,128724.596190649
2483,102575.988468973
2484,140688.701932373
2485,115939.334792923
2486,145858.451560716
2487,185401.243053525
2488,143844.393052757
2489,151799.953442192
2490,136427.122557296
2491,69789.4414814533
2492,186121.38253874
2493,127664.881240102
2494,142087.899023003
2495,54304.0909386267
2496,201661.787150567
2497,148027.799614761
2498,109878.68165388
2499,85325.3795174898
2500,123410.355658454
2501,133651.680931267
2502,181919.856385931
2503,102363.405677142
2504,157260.889078005
2505,222720.894487245
2506,259911.892870932
2507,285285.77422349
2508,250296.640701721
2509,229182.277916038
2510,218009.141926906
2511,171368.013197513
2512,219117.63905137
2513,228267.871302493
2514,241662.448395974
2515,155616.801416965
2516,180585.295862109
2517,140947.546326443
2518,147548.04618648
2519,240490.20560924
2520,216283.40747594
2521,185365.279026728
2522,227610.82522665
2523,121296.384890605
2524,120096.270623281
2525,178330.421359059
2526,140785.339587675
2527,112428.738231034
2528,119758.553202755
2529,133097.58200996
2530,131158.770470192
2531,270768.225077057
2532,228370.27734681
2533,187591.865097882
2534,221323.174493258
2535,309887.912969056
2536,218531.027123876
2537,249168.369805651
2538,172056.102805023
2539,183978.469193272
2540,167307.602658597
2541,180903.157934912
2542,151095.383965466
2543,125166.517575033
2544,97034.6856681865
2545,105789.477789077
2546,131768.945334823
2547,134561.431606276
2548,176988.01062935
2549,159650.875885188
2550,398399.206421039
2551,138898.992847545
2552,121733.654957355
2553,91113.6893269131
2554,82700.6328328131
2555,123440.781458115
2556,90126.8972857508
2557,75319.8682274046
2558,184110.590226392
2559,118204.155174103
2560,166840.92540644
2561,125003.558177557
2562,130628.577917891
2563,138345.880970099
2564,180231.957803756
2565,117787.302308003
2566,145746.635453052
2567,137933.266793818
2568,181044.116286861
2569,230212.878677787
2570,115380.943467634
2571,182466.199449824
2572,146738.411779981
2573,208601.636141226
2574,246640.049641011
2575,126121.559519387
2576,146612.470040867
2577,155795.703438118
2578,83609.7740386378
2579,51942.2397398497
2580,106031.735923831
2581,130148.967955866
2582,137614.659479798
2583,259985.165357847
2584,186374.454494308
2585,205917.860075991
2586,224725.65005792
2587,192909.18530163
2588,133473.342407749
2589,155359.979162301
2590,240330.429636323
2591,211839.255437139
2592,195328.4568684
2593,253166.051480816
2594,197844.18323069
2595,193319.280977882
2596,288668.468487178
2597,206709.455638851
2598,301843.998192701
2599,320141.984502202
2600,168385.906311858
2601,136948.011236854
2602,90775.4520442474
2603,89775.4500614893
2604,74484.979928052
2605,88918.6605639631
2606,152565.111180395
2607,203494.174866225
2608,177453.103067432
2609,166162.444335001
2610,117165.198166266
2611,126072.122809266
2612,157587.922921505
2613,122327.706179879
2614,131017.593800242
2615,146186.195632396
2616,156934.11957834
2617,207276.358699185
2618,205920.909845848
2619,219929.644085516
2620,181226.823501687
2621,177360.149835349
2622,186792.118180405
2623,265469.114490626
2624,302704.780238768
2625,284599.123758449
2626,169422.964113737
2627,140900.110996191
2628,464826.034790899
2629,474345.530525471
2630,428650.064471601
2631,443567.366906182
2632,375943.560470579
2633,298361.96443443
2634,364942.880153198
2635,152187.846068747
2636,177772.076237399
2637,195940.378214488
2638,233654.271795546
2639,181287.175766895
2640,153503.62177405
2641,108266.551180202
2642,205136.748179334
2643,91640.9077149325
2644,115130.802730073
2645,116200.033427755
2646,99992.5894001709
2647,101456.792845537
2648,135150.916783136
2649,156322.570721266
2650,142222.712421799
2651,138781.898791338
2652,397373.388492038
2653,257583.43134143
2654,263716.678710396
2655,359723.109591864
2656,350176.143432687
2657,328601.532592566
2658,309013.703068072
2659,361541.467054757
2660,400621.726470028
2661,371812.020460143
2662,358236.210863305
2663,274327.140184776
2664,267803.359052829
2665,318324.729600128
2666,274089.348518062
2667,156890.091849589
2668,168024.56755942
2669,171761.845193043
2670,275088.835614137
2671,177133.958904708
2672,214922.706660372
2673,212218.402074535
2674,215801.637517614
2675,193256.757662147
2676,188761.647035403
2677,188541.540126058
2678,226542.711852024
2679,262632.983097194
2680,281836.989012697
2681,366550.183385741
2682,305865.020087728
2683,365324.832191599
2684,327814.118675825
2685,280614.245844727
2686,260354.461810614
2687,324859.670594162
2688,192957.862462854
2689,206355.147495941
2690,346283.568281214
2691,195356.731022354
2692,125801.550950945
2693,200577.008450115
2694,136505.353159313
2695,202436.563040844
2696,188330.442194979
2697,197653.12961362
2698,183102.804049058
2699,190305.295621382
2700,155774.519416969
2701,147588.188763779
2702,124848.675614328
2703,130030.36874722
2704,170294.205460792
2705,113500.871723695
2706,103190.718995876
2707,152028.416857688
2708,119792.991395617
2709,90203.1586599935
2710,116611.654424967
2711,276735.853123428
2712,332923.782869665
2713,174824.950448349
2714,145217.732739832
2715,164410.693056266
2716,161264.194450478
2717,157758.307244714
2718,212908.206155392
2719,166779.147974471
2720,187027.383279885
2721,142188.305345429
2722,144193.458649327
2723,141219.546091141
2724,133930.825912513
2725,132910.49727497
2726,170074.295242287
2727,192773.689201723
2728,192599.425464041
2729,141473.139353598
2730,146778.973651854
2731,133530.960892448
2732,133262.599387564
2733,162214.297457818
2734,141084.008588916
2735,115377.256182149
2736,151936.926650466
2737,118485.00899442
2738,123418.405983025
2739,158838.20413087
2740,150562.184036018
2741,140872.22754726
2742,160462.877916509
2743,141820.07481088
2744,165439.380499099
2745,128711.00979691
2746,153856.014371378
2747,109552.791599281
2748,117337.596906297
2749,125219.986800907
2750,113136.078461863
2751,131246.467149172
2752,173406.026178334
2753,152671.284575836
2754,205417.416083685
2755,138018.277101867
2756,95261.1284764216
2757,45154.4425378259
2758,97326.9677591239
2759,169853.876043298
2760,130558.990387242
2761,134041.048951466
2762,147401.831805982
2763,175347.90056537
2764,129515.507486212
2765,303378.144965219
2766,137753.863529692
2767,81460.6202389054
2768,140056.332557389
2769,132912.654033114
2770,135430.01147918
2771,109678.210036095
2772,139997.719170918
2773,194048.774475611
2774,122750.67001841
2775,118249.895749996
2776,150289.363751894
2777,148888.232386157
2778,77174.2451955467
2779,137972.375214393
2780,94613.5992330532
2781,97420.0969692975
2782,95802.0913163005
2783,74463.1815540756
2784,115145.270165694
2785,143553.734453768
2786,64213.8071246708
2787,124223.593676903
2788,65726.6956324774
2789,164693.065159431
2790,111005.984590318
2791,99735.9020496608
2792,83073.9022657663
2793,180172.929306569
2794,89516.8080732623
2795,126151.377386109
2796,96301.8774703235
2797,191667.122775883
2798,106972.476067844
2799,127543.509442966
2800,56119.0725443415
2801,108162.936064545
2802,123962.034445869
2803,153027.297608771
2804,112465.721608002
2805,104480.278559705
2806,86053.2711138254
2807,145828.240526593
2808,162298.026769558
2809,135086.186552398
2810,131885.27966106
2811,187665.775112833
2812,173304.375634897
2813,166907.024166225
2814,155520.279710123
2815,103459.741104503
2816,259085.481231893
2817,163453.729322675
2818,132932.391683224
2819,154190.262623038
2820,145739.879371674
2821,94685.625260569
2822,190360.38959512
2823,261025.284694892
2824,169434.797106817
2825,151454.467959575
2826,129571.328175788
2827,149335.865186388
2828,217557.817334715
2829,227237.321148981
2830,229196.211106799
2831,181318.25512829
2832,251882.904723894
2833,307706.552357261
2834,228480.0778157
2835,229234.048759044
2836,193658.184415505
2837,166694.258520041
2838,153030.392055302
2839,165215.786096095
2840,204221.758572661
2841,196779.496344442
2842,231570.746651559
2843,141181.71203459
2844,183669.578696644
2845,124989.031439146
2846,199932.885707767
2847,216008.246968186
